Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.5960350036621094,1.3645624348095484,1.3200000524520874,3.0225256686365295e-05,0.00013016306998216872,0.0
127,0.7283535003662109,1.0290055398430142,0.6928262710571289,0.12088591322352504,0.296497995547524,0.06999338494956422
254,0.5694792866706848,0.8827624058439618,0.6267372369766235,0.256125581479727,0.6036720721048149,0.16605847594481266
381,0.6523582935333252,0.7926507906189987,0.568880558013916,0.32746885980887624,0.7285678402943317,0.23515479179580695
508,0.5924644470214844,0.7239975707871573,0.4953041076660156,0.3905066219328061,0.7914579206829375,0.3261067327803936
635,0.6206099987030029,0.6755977553271112,0.4941027760505676,0.4238716383922867,0.8428529134062877,0.37003751679359065
762,0.4207446277141571,0.6425061019099488,0.49470147490501404,0.44548674082269146,0.8540922058745012,0.41183964718919663
889,0.391513466835022,0.6091350210298385,0.42113247513771057,0.47284679197949003,0.8893456655096811,0.45435332590648325
1016,0.3676092028617859,0.5912949336899651,0.49959269165992737,0.43850153007502546,0.864249945372227,0.3921027081929794
1143,0.37376633286476135,0.5672715831015791,0.4044070243835449,0.4903597164926144,0.9076665325071822,0.46167630443024
1270,0.4067750871181488,0.5481851233483909,0.4123726487159729,0.4828191773233253,0.88770418042426,0.4750069216413917
1397,0.2644634544849396,0.5333803310812939,0.4189108908176422,0.4693236265467564,0.9032694840964777,0.42958495798240376
1524,0.4924178123474121,0.5232613667845726,0.4643201231956482,0.46056301583292375,0.8980854983676861,0.42269105977250715
1651,0.20894619822502136,0.5115218349257294,0.4097077250480652,0.4732137055651278,0.9006502110905589,0.44508057450209787
1778,0.2560328245162964,0.5014290464917819,0.4243350028991699,0.4909056554448803,0.8951687787792845,0.5048625127519089
1905,0.347442626953125,0.49264565100893376,0.4245486855506897,0.47875229607729963,0.8906598110287948,0.47328954228975484
2032,0.25057974457740784,0.4822850971537478,0.3657326400279999,0.5095618252369426,0.9155370168192429,0.5169009075509051
2159,0.33691155910491943,0.4748405971106083,0.4118497371673584,0.4947991976751444,0.9051441275139223,0.4866316570135923
2286,0.2298438549041748,0.46701773866674956,0.3733745217323303,0.5129888547324916,0.9169416417896377,0.529462331880738
2413,0.18404032289981842,0.46092452674039774,0.39658042788505554,0.5013287734232953,0.8982370872387534,0.501318306368215
2540,0.1891576200723648,0.45511704151119503,0.37976446747779846,0.5145198452178739,0.9224399620121353,0.5145082076681077
2667,0.15750233829021454,0.4487197539732828,0.3781598210334778,0.5204951613757103,0.912520855773862,0.5447899664505033
2794,0.13791680335998535,0.4426352001772904,0.3663230240345001,0.5320100113916304,0.9231006623215843,0.5712171497590751
2921,0.1704750955104828,0.4374365124053189,0.361492782831192,0.5170281928903199,0.9113359833408761,0.5416604375168168
3048,0.22784587740898132,0.4319431108236313,0.3388579487800598,0.5171273077783974,0.9176820028477665,0.5397917966309139
3175,0.12412522733211517,0.42696575790152447,0.35574713349342346,0.5345951753171132,0.9139910684337934,0.5581304589001833
3302,0.13861478865146637,0.4229176895643668,0.35220545530319214,0.5171040827658455,0.9159100748840578,0.5147421020637641
3429,0.16788023710250854,0.41883219297291063,0.36960428953170776,0.5402256417705679,0.9259122552063375,0.5760330222410347
3556,0.17603065073490143,0.4146284235448673,0.36639106273651123,0.5359262106108779,0.9235505512270316,0.5595873226183515
3683,0.10073818266391754,0.41062370225787165,0.3429897427558899,0.5402136274244671,0.9245677771475432,0.5701041024771486
3810,0.12266655266284943,0.4072275130018111,0.3738303482532501,0.5372497115207936,0.9246945127796379,0.5714265864877791
3937,0.13437239825725555,0.4040945154514962,0.3630853295326233,0.539553956308247,0.9246339335421593,0.5654354744818471
4064,0.10605865716934204,0.40212432328305203,0.38915956020355225,0.518027517750389,0.9156223915360011,0.5349354829272436
4191,0.1477876454591751,0.3994709566454677,0.3700936436653137,0.5353043090825576,0.9251628253225218,0.5634820127716103
4318,0.1271880716085434,0.3971384316044194,0.38272151350975037,0.5454185080514831,0.9269690285372303,0.5786115839047742
4445,0.0894392654299736,0.3943658669346145,0.36673080921173096,0.5450442269765134,0.9265341999860931,0.5739802353540278
4572,0.10774847120046616,0.39198097017626043,0.3684513568878174,0.5433544638454229,0.9252149509177248,0.5732871033170014
4699,0.14790078997612,0.3894196210106961,0.3547230362892151,0.5473848305810242,0.9223863355664749,0.5979282445618312
4826,0.07926103472709656,0.3873629508219359,0.3880543112754822,0.5231997310857289,0.9162653291138874,0.552580649574973
4953,0.0896824523806572,0.3847849405264216,0.36037006974220276,0.5495767009928815,0.9375516722729852,0.579669643762903
5080,0.06821779161691666,0.38236531443141064,0.34387534856796265,0.5558288696769051,0.9277779336301786,0.5960656107104595
5207,0.09644822776317596,0.38046328356476866,0.3604327142238617,0.5410509616584342,0.9239484857747448,0.5617478249377611
5334,0.06407029181718826,0.378596275151271,0.369798481464386,0.5560985198924092,0.9265690066665121,0.6106970346164707
