Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,2.9239816665649414,2.507454310144697,2.5232760906219482,0.0,0.0,0.0
127,0.7983022928237915,1.6476753375359945,0.7535445690155029,0.032274472685331825,0.117359586789027,0.007402859531747718
254,0.6757545471191406,1.3379328038011278,0.6866968870162964,0.04566163967358782,0.17728301920393189,0.0050696944365855295
381,0.6363110542297363,1.1576900122421128,0.5854067206382751,0.09748685359257213,0.32262367955615207,0.02898792839062293
508,0.6140042543411255,1.0404869186026708,0.5495197176933289,0.10974763921022782,0.36488556859255494,0.03547544842891691
635,0.7398238182067871,0.9669056439683551,0.581804096698761,0.16118597481517768,0.5095191002035105,0.051817538364141096
762,0.46009767055511475,0.9030725247397715,0.528143584728241,0.1851877870423663,0.5477097459089367,0.08017855526571924
889,0.6299559473991394,0.8578665353889976,0.5521264672279358,0.184622452346673,0.5555912843700341,0.07015905411837696
1016,0.5818111896514893,0.8181079586346944,0.5147693753242493,0.21830570336045851,0.617166021306062,0.10470305997863587
1143,0.5295531749725342,0.7847727119922638,0.48408985137939453,0.21767222889011534,0.6139223219733793,0.09836677788793367
1270,0.6681092381477356,0.7590242918822673,0.491868793964386,0.22245204671266897,0.6352591128560846,0.10094370310629498
1397,0.3333481550216675,0.7345402087484088,0.45321059226989746,0.24373596930621538,0.6760364840130079,0.11226146489386084
1524,0.4715796411037445,0.7168612653082543,0.5327551364898682,0.2375541232685892,0.667712866593307,0.12484952289113548
1651,0.34088191390037537,0.6989170445167289,0.45715489983558655,0.26579695165566813,0.70479139400176,0.13809008783684293
1778,0.4547308683395386,0.6826080206746147,0.4672863483428955,0.28019251585954424,0.7262028310804697,0.14886378645303885
1905,0.43490374088287354,0.6660763227513858,0.4229431748390198,0.2898304985823791,0.7482393372294002,0.15740169228567863
2032,0.4622482657432556,0.6547394431188327,0.4818361699581146,0.2877983995070842,0.7289266768458424,0.16888806417136304
2159,0.36729586124420166,0.6440116364804526,0.4584529995918274,0.2825286042486333,0.7472004101442037,0.14610043774909845
2286,0.3885091245174408,0.6318559063108344,0.4268605709075928,0.31925891276200435,0.7841947141822831,0.19515486940092405
2413,0.3817434310913086,0.6213836391908781,0.432878315448761,0.307515298073976,0.7875935609378159,0.17187913746024397
2540,0.4016023576259613,0.6119751006162085,0.4186367094516754,0.28828856542452974,0.7421776752085973,0.15859276796369648
2667,0.3386887311935425,0.6034272609786554,0.43402570486068726,0.33572467003991646,0.8012823290951805,0.2054676255318005
2794,0.2769834101200104,0.5953127824186538,0.436014324426651,0.333630168549141,0.78929305056095,0.20948684798794343
2921,0.41863349080085754,0.5882724560974609,0.44537004828453064,0.31375299209080765,0.7799088248964728,0.1799059173320767
3048,0.6496908664703369,0.5790698090025357,0.35847610235214233,0.24879259449816452,0.6915916903231669,0.11173530687360878
3175,0.3261234760284424,0.5737904014250079,0.4336155951023102,0.3126948434287101,0.7956333010590112,0.18644776759583653
3302,0.3575142025947571,0.56727435430364,0.3919927477836609,0.30780318609066193,0.7757780862161237,0.17584680295963198
3429,0.2509402334690094,0.5623819918124652,0.435220330953598,0.34920857496838065,0.8212116809762321,0.23367606477648034
3556,0.35726746916770935,0.5569580865684401,0.4130002558231354,0.3281648403769036,0.7960963346832305,0.20256537711936473
3683,0.5916515588760376,0.5514194381378946,0.4011090397834778,0.3575710649440063,0.827810098743233,0.25196899558875696
3810,0.3346959054470062,0.5471924618367225,0.44293099641799927,0.34433103987216923,0.8067496742020043,0.23402174727123423
3937,0.33376261591911316,0.5424518662504851,0.3923279047012329,0.3452550060629788,0.7925840001147749,0.2372742816687459
4064,0.2262643426656723,0.5387947624379938,0.41734081506729126,0.33736281255217837,0.8080315804689101,0.2032226483297023
4191,0.2558017373085022,0.5349049253999686,0.4387320876121521,0.36951927153656966,0.8282018572926788,0.2692067297700284
4318,0.3302646577358246,0.5312421747129791,0.43209129571914673,0.36733636022638894,0.8335191997328404,0.2646888559733958
4445,0.2544644773006439,0.5283930081401079,0.4499281048774719,0.34374691978738137,0.8095915581749079,0.2326903185302697
4572,0.21198175847530365,0.5250158490649062,0.41088253259658813,0.3603484187906954,0.8144219724603584,0.2523766391854304
4699,0.2637198269367218,0.5226649784616062,0.4756287932395935,0.34921101654414727,0.814151445944789,0.23792383848824974
4826,0.23309314250946045,0.520273510544073,0.4650895595550537,0.36092153246266495,0.8153291986118701,0.27099997906561857
4953,0.23207157850265503,0.5186579994804092,0.48062485456466675,0.2789634542599458,0.7154778937836269,0.1577485593481043
5080,0.204793781042099,0.5160045268539768,0.4458785653114319,0.3765359918620523,0.8307855357372831,0.2787048616635566
5207,0.23371994495391846,0.5138133326963502,0.4582614004611969,0.3550469866369538,0.8119600467037588,0.24456415056104078
5334,0.23436769843101501,0.5116836029033724,0.4362569749355316,0.34677855356713794,0.8129728224165316,0.23364053818431052
5461,0.17175811529159546,0.5095531205465267,0.44244441390037537,0.375953623444761,0.8298112469409313,0.2780097485175086
5588,0.19323742389678955,0.5076412890354792,0.41474834084510803,0.3317205855529751,0.7992320086424973,0.21226562217624123
5715,0.20470404624938965,0.5055219369830553,0.4369651675224304,0.3756987684051209,0.8343832321516887,0.272362294264195
5842,0.16761255264282227,0.5030889720947547,0.40231046080589294,0.37558950591903045,0.8330226621921153,0.26708806483283887
5969,0.19585497677326202,0.5010716214776039,0.4312779903411865,0.3834091475563864,0.8357490174011671,0.29036514226698695
6096,0.19279679656028748,0.49951723601571324,0.4535258412361145,0.38171884419319674,0.8220531712295871,0.29506935825729086
6223,0.21732650697231293,0.4978154948566641,0.42181307077407837,0.3699505513549577,0.8306398499223373,0.2660642379815997
6350,0.1543668806552887,0.49573869847116014,0.41276755928993225,0.36174520707723046,0.825281843179101,0.2532366750766157
6477,0.18996483087539673,0.494278026003759,0.4287124276161194,0.35976796219444346,0.822915851849426,0.2614422150920526
6604,0.20767201483249664,0.493119278831302,0.4644773006439209,0.3551166819502786,0.8187069906898687,0.23948883693785544
6731,0.13630181550979614,0.4919843758776705,0.46098870038986206,0.3643118895995582,0.8342392191886852,0.2541390909394624
6858,0.22980636358261108,0.49051339216433565,0.41488176584243774,0.3492866633132241,0.8013918809603786,0.23405218944793027
6985,0.19401831924915314,0.48928270260138174,0.4420115053653717,0.388119098909703,0.8445288087646033,0.292298527950013
7112,0.14291426539421082,0.4886859083758261,0.47058114409446716,0.3629116965563473,0.820424252637705,0.2558912861687782
7239,0.1440679132938385,0.48774580256692296,0.46233445405960083,0.37998380791694986,0.8177867628554168,0.29052256567764
7366,0.1728830635547638,0.48651011493102114,0.43843555450439453,0.3829702283114044,0.8439494462553647,0.28614648847262975
7493,0.12648162245750427,0.48593123663749016,0.480471670627594,0.36253886683735104,0.8349215291708634,0.23451095544779027
7500,0.16816569864749908,0.4852614454768022,0.4569174647331238,0.3750699069008268,0.8384878909078871,0.265659407928591
