Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,2.3660244941711426,1.970613523891994,1.9517791271209717,0.0,0.0,0.0
127,0.8807414770126343,1.3865281752177647,0.791077733039856,0.07648680572408113,0.21967923866914302,0.031178505778364743
254,0.7550079226493835,1.1478185428040368,0.673824667930603,0.1807053508744884,0.4827478429381872,0.09121089045267396
381,0.5427411794662476,1.0057857646473816,0.611811637878418,0.25247714310515834,0.6577543769452137,0.13955010830053458
508,0.46458977460861206,0.9162888029643468,0.5699890851974487,0.30517114084865227,0.7309476001343239,0.20015964960921614
635,0.5649729371070862,0.8452570960635231,0.5083420872688293,0.320356928439658,0.7586078918800225,0.21736187994645645
762,0.5684517025947571,0.7908629437490385,0.49631237983703613,0.345922216162926,0.8056839814688526,0.22856886168397494
889,0.4108644127845764,0.7466727887945516,0.4724234640598297,0.3620040362883167,0.8266373307651761,0.2434104455040145
1016,0.3251863121986389,0.7106416542851736,0.4722363352775574,0.3999425040745555,0.8506599577841923,0.3147206517483585
1143,0.4251665472984314,0.6792387683902468,0.4284796714782715,0.4114720519311708,0.8557708551176215,0.3378010732843688
1270,0.29372459650039673,0.659492411377368,0.5001717209815979,0.4052633220694845,0.856329528276237,0.3226651907533202
1397,0.35720181465148926,0.6405273157216254,0.4772694706916809,0.394637061590559,0.8341319423206407,0.3079253015622139
1524,0.3248685300350189,0.620234327509508,0.4129456877708435,0.4411966470535004,0.8878082803909205,0.373641647944379
1651,0.4338126480579376,0.6028261054687354,0.3971876800060272,0.40932257709184033,0.8765085282716231,0.3242965605674612
1778,0.24160420894622803,0.5863479580907595,0.39554065465927124,0.44728181632130165,0.8873832916486697,0.3964759617542177
1905,0.1950686275959015,0.5720292422388281,0.3914598226547241,0.4388938462955449,0.8768866577255588,0.37884764215617944
2032,0.20769158005714417,0.5587611540525901,0.3668157756328583,0.4349615477470132,0.8631075973381901,0.3747394582112102
2159,0.21696050465106964,0.5464458390360787,0.3680880665779114,0.46797603970401,0.9005644535166747,0.42571893942249894
2286,0.3579223155975342,0.5374935522339398,0.39732125401496887,0.40780396203046504,0.8686441182609995,0.32739811011012937
2413,0.16448192298412323,0.5296807498165539,0.40754595398902893,0.41486381611476364,0.8455693363287872,0.3565388112418151
2540,0.28933942317962646,0.520284879542127,0.36546260118484497,0.45662353316250626,0.9121744172258297,0.39625159271379684
2667,0.2097444236278534,0.5124700790392114,0.38150113821029663,0.4459020944368219,0.910401090831648,0.36611238256628453
2794,0.2547864317893982,0.5040872943327294,0.35017135739326477,0.45582100510872703,0.900474519654862,0.4163271321388927
2921,0.1847148835659027,0.4982490544163045,0.3879927396774292,0.47360960196575397,0.8965337536271745,0.43700630527075934
3048,0.20065441727638245,0.4908271645733288,0.3523288369178772,0.4661071321128159,0.8915685443938116,0.43690392271203105
3175,0.16863170266151428,0.48462934049439954,0.37841832637786865,0.4640730725420492,0.8938302499939359,0.4291984167395343
