Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.4571024179458618,1.2596991879599435,1.2001632452011108,0.00010532968190436064,0.0002106593638087213,0.0
127,0.7291176915168762,0.9580341228416988,0.6543103456497192,0.12832256108190238,0.3221515949291346,0.07579881761267596
254,0.7195138931274414,0.8295508133513587,0.6058613061904907,0.2627238817014531,0.5978793811655795,0.19112630420683088
381,0.5852491855621338,0.7499015016215188,0.5552292466163635,0.30642784235037124,0.7020374193205676,0.2128572969039862
508,0.44755467772483826,0.6907585114240646,0.5021717548370361,0.3884093055141988,0.7809495911736978,0.3444715329072915
635,0.4028487205505371,0.6496907789792333,0.5012231469154358,0.38999624529953536,0.8047988681436816,0.3151965823677122
762,0.5401623845100403,0.614949165588739,0.4580784738063812,0.44823640157952516,0.853201392626718,0.4182137705150078
889,0.3372863531112671,0.5864500722182648,0.4402991235256195,0.4734966033073229,0.8660190179478254,0.4753240128146151
1016,0.5476617813110352,0.5680542115181212,0.5123542547225952,0.41426686649539723,0.8143573369689241,0.3761239854977465
1143,0.4017000198364258,0.5486399092205934,0.4478556215763092,0.4860729100319678,0.8862062046447999,0.4976614302288964
1270,0.3749006390571594,0.5324378167654013,0.44392362236976624,0.4751718724615581,0.8817850751636787,0.47033831403834386
1397,0.29399698972702026,0.5163601257084381,0.4189518392086029,0.5166993288441265,0.9087854029302603,0.5406446901315419
1524,0.22791633009910583,0.5026499562866085,0.4040359854698181,0.49825877354751164,0.8924401891601341,0.5049026038784856
1651,0.28928688168525696,0.49404998322834776,0.4365770220756531,0.4423287503959986,0.8888230326386569,0.3972847026515657
1778,0.31319504976272583,0.48239165926263444,0.3801925480365753,0.5178680686555749,0.9091123529477753,0.5307113734931167
1905,0.17869189381599426,0.4758257394656539,0.45849019289016724,0.4991161102460402,0.8930827486455547,0.49377054854443303
2032,0.2128569334745407,0.46641633445475283,0.37415942549705505,0.5323513380268601,0.921474002237469,0.5641877670860221
2159,0.24044013023376465,0.4597466039042624,0.4111180305480957,0.5198112049087238,0.9041029768532616,0.5645415117953798
2286,0.22406962513923645,0.45310817824718647,0.41626644134521484,0.5057954459732724,0.9049988882093388,0.5186734543292045
2413,0.23662269115447998,0.4489956071014915,0.4350094795227051,0.4972678035493008,0.8962772276318806,0.513436536383834
2540,0.3310254216194153,0.44717742720631515,0.5002807378768921,0.45931156660480965,0.8823894682749553,0.43471322017271535
2667,0.2880382537841797,0.4442292060267616,0.45582476258277893,0.4721479486635423,0.8987271118648535,0.44853394842809535
2794,0.21223998069763184,0.4409846448842783,0.449271023273468,0.5177037991508957,0.9122147182579032,0.5269341984707284
2921,0.18258404731750488,0.4365683514358742,0.4084720015525818,0.5501698143380546,0.9236150401487897,0.603612252062838
3048,0.23158133029937744,0.43314226456199373,0.42911991477012634,0.539914278414969,0.9207806583905969,0.5781795601051112
3175,0.2713530361652374,0.4307970357956467,0.4541296362876892,0.49581298503586924,0.9168256372354502,0.4966699828545453
3302,0.1838783323764801,0.42738228810054285,0.4182118773460388,0.538108126488459,0.919624919361365,0.5857393877851333
3429,0.15055309236049652,0.4243820809968272,0.42039036750793457,0.5334735045650891,0.9210496263145724,0.5646071832521301
3556,0.2363588511943817,0.423031978874371,0.4874281883239746,0.5373355567974608,0.9055035973177727,0.5832428516196382
