Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,1.3626128435134888,1.3069001112665448,1.2822282314300537,0.41917282342910767,0.04014701396226883,0.6800562143325806,0.142852321267128,1.68903050096762e-05,8.938645978350527e-05,2.0622766296625496e-06
127,0.7423849105834961,1.0623156398534774,0.8025377988815308,0.3922704756259918,0.24089404940605164,0.13232792913913727,0.037045348435640335,0.07931399051456679,0.2109734392823995,0.04066961961079925
254,0.6590354442596436,0.9428640862305959,0.7372466325759888,0.40248656272888184,0.26450321078300476,0.053043246269226074,0.01721346750855446,0.23849720046677392,0.5655531731058318,0.15452142368212568
381,0.5728506445884705,0.8417253503842014,0.5796129107475281,0.2805556654930115,0.2512434720993042,0.03282925486564636,0.014984510838985443,0.29152702390088125,0.7049519480674538,0.17374871754270169
508,0.6745015382766724,0.7703290802240371,0.5409285426139832,0.2682105302810669,0.21843068301677704,0.029428521171212196,0.024858789518475533,0.3651524916449122,0.7788679974584355,0.29554669609864836
635,0.6199805736541748,0.7139240179743086,0.490420401096344,0.24265122413635254,0.21751904487609863,0.014498548582196236,0.01575157418847084,0.4051377924998207,0.8300984828191362,0.3383496093005246
762,0.43567588925361633,0.670542217426154,0.47409334778785706,0.23745028674602509,0.20905883610248566,0.010739291086792946,0.01684490032494068,0.43102974151177603,0.8589247075033669,0.3700924830268935
889,0.3192647099494934,0.6363369597388165,0.4534059464931488,0.2367834746837616,0.1955125629901886,0.009512383490800858,0.011597484350204468,0.45706641303913625,0.8804750041549102,0.41092840407766545
1016,0.5174387693405151,0.6072131175133917,0.4360453486442566,0.21724674105644226,0.19100411236286163,0.014795075170695782,0.012999475002288818,0.4618916700366569,0.8957597728637994,0.4201070182061167
1143,0.457099586725235,0.5824201096807208,0.4292911887168884,0.2167467176914215,0.19110779464244843,0.008116794750094414,0.013319921679794788,0.4695043209446409,0.9004706290516127,0.43106241699891107
1270,0.6145506501197815,0.5611300862454749,0.40605297684669495,0.20658686757087708,0.18012724816799164,0.008258725516498089,0.011080136522650719,0.49033897619659905,0.9102158524737751,0.4791405049548327
1397,0.36021119356155396,0.5425539096019097,0.387043297290802,0.19356703758239746,0.17192992568016052,0.00769801577553153,0.013848329894244671,0.5015588778781089,0.9238674995372635,0.49085461620242277
1524,0.3009096682071686,0.5260172634334355,0.3771769404411316,0.18960335850715637,0.16899701952934265,0.007464125752449036,0.011112489737570286,0.5109348587318944,0.9229123816048823,0.5074487079020542
1651,0.24692341685295105,0.5108993844870402,0.36967310309410095,0.18318650126457214,0.16726359724998474,0.008442741818726063,0.010780219919979572,0.5218388152568647,0.9311687855986924,0.5337605587831123
1778,0.43493345379829407,0.4988376443159013,0.38000327348709106,0.19825641810894012,0.1628931313753128,0.006568181328475475,0.012285574339330196,0.5219607810410607,0.9258469046587507,0.5359909518197278
1905,0.49087753891944885,0.48846252210704344,0.37993478775024414,0.19662611186504364,0.16543994843959808,0.006690770387649536,0.0111779123544693,0.5006130406080219,0.9258663349509532,0.4866650900076886
2032,0.3313620090484619,0.47805544125432725,0.37420961260795593,0.18726852536201477,0.16879001259803772,0.007821129634976387,0.010329975746572018,0.5076011649489863,0.9217606549712359,0.4959302669170426
2159,0.28858229517936707,0.46842406720869123,0.3672235906124115,0.1711079180240631,0.17959809303283691,0.006959371268749237,0.009558146819472313,0.5239136799018108,0.9201581378185859,0.5421117063328209
