Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,2.14068341255188,1.6046923960958208,1.5454668998718262,0.6418144702911377,0.004654128570109606,0.7091112732887268,0.18988724052906036,9.000900090009001e-06,3.375337533753375e-05,0.0
127,0.9205958843231201,1.1786144878183091,0.7459997534751892,0.3465501666069031,0.19836246967315674,0.17905603349208832,0.022031117230653763,0.1188210381938246,0.28769666598110105,0.07264262045855059
254,0.7078879475593567,1.0020933813992001,0.6874688267707825,0.354278028011322,0.25757700204849243,0.057840846478939056,0.017773030325770378,0.25222171721729586,0.5821749925759229,0.170149641535467
381,0.652641236782074,0.895277313143015,0.627407431602478,0.33118122816085815,0.2355543076992035,0.04242093488574028,0.018250811845064163,0.307858036905441,0.6735650276862558,0.22060992256038092
508,0.5446974039077759,0.8107989865541458,0.5492528080940247,0.29127174615859985,0.2209363728761673,0.023795098066329956,0.013249608688056469,0.3914920066434762,0.8092494884957493,0.33312514375631486
635,0.4501526951789856,0.7497464081006391,0.49269500374794006,0.24943390488624573,0.20795714855194092,0.020173393189907074,0.015130585059523582,0.4030122515665473,0.8365691190527567,0.3362361838058121
762,0.4725778102874756,0.706030148845546,0.5072629451751709,0.2747645974159241,0.20401838421821594,0.015294958837330341,0.013185044750571251,0.4378400149181386,0.8496276728615767,0.3852264279038586
889,0.42749640345573425,0.6655225106381945,0.45782390236854553,0.23307326436042786,0.20062069594860077,0.01221975963562727,0.011910194531083107,0.46431665811788236,0.8772847170503735,0.4410333412240304
1016,0.3102903366088867,0.6352811997372007,0.47255268692970276,0.23192639648914337,0.21273863315582275,0.01465542335063219,0.013232218101620674,0.42500662427926145,0.8640101617380576,0.36336921135833766
1143,0.31393834948539734,0.6105007442193372,0.4477156698703766,0.22979450225830078,0.19634515047073364,0.009579060599207878,0.011996918357908726,0.45020835700123324,0.8777207850516782,0.38827500594230047
1270,0.3821529746055603,0.5883640881869701,0.4125012457370758,0.21227726340293884,0.1793546974658966,0.007945389486849308,0.012923839502036572,0.49224304891713383,0.9016270259994413,0.4921187242693578
1397,0.44606900215148926,0.5679902045144921,0.3996001183986664,0.19533269107341766,0.18213385343551636,0.010922342538833618,0.011211204342544079,0.4895557139501028,0.9084772354526576,0.4688805794019373
1524,0.40892666578292847,0.5521073109337262,0.43033328652381897,0.21110475063323975,0.19660159945487976,0.008742162957787514,0.01388478558510542,0.49274066698462493,0.902514577552983,0.4795589702646271
1651,0.3919315040111542,0.5356375431832002,0.37516212463378906,0.17890313267707825,0.17509987950325012,0.011129511520266533,0.010029654949903488,0.49274714790930724,0.9155225889520543,0.47787416706618985
1778,0.2885930836200714,0.521083226289068,0.36037272214889526,0.17950311303138733,0.1576811969280243,0.009391777217388153,0.01379666943103075,0.5173718861463162,0.9216242957374168,0.5205642505970742
1905,0.31272092461586,0.5089493088424206,0.3697560429573059,0.17170311510562897,0.18117256462574005,0.006919155828654766,0.009961187839508057,0.4897121373016833,0.9127267992337591,0.4731769316541574
2032,0.3118893802165985,0.4973746827545286,0.367292582988739,0.17406949400901794,0.17156733572483063,0.009570726193487644,0.01208498328924179,0.5197904820544698,0.9228996028246688,0.5310662390695929
2159,0.31765633821487427,0.4871082620606536,0.3444148600101471,0.16478051245212555,0.1650141477584839,0.00463080545887351,0.009989326819777489,0.5050996306039274,0.9259717674005286,0.5106504139387867
2286,0.4071981608867645,0.47797762549909434,0.3544413149356842,0.17398136854171753,0.1630767583847046,0.007940918207168579,0.009442257694900036,0.5187586430718011,0.9171549241821403,0.5282646614400681
2413,0.359247624874115,0.4697619246797902,0.35743120312690735,0.18061316013336182,0.16031895577907562,0.0069850534200668335,0.00951406080275774,0.5269863479476075,0.9339993530204336,0.5405314024607921
2540,0.2681778371334076,0.46187760783296056,0.35449522733688354,0.17658430337905884,0.15802080929279327,0.008172346279025078,0.011717734858393669,0.5242845024380313,0.9294503589719749,0.5329601224977737
2667,0.281816303730011,0.45505471564345545,0.3865109086036682,0.20050808787345886,0.1670052409172058,0.009280029684305191,0.009717577137053013,0.5285468804693212,0.9248040328816651,0.5434134104260886
2794,0.2641483247280121,0.4485417921072948,0.3540084958076477,0.18458478152751923,0.1538674235343933,0.00453179981559515,0.011024544015526772,0.5352718333451281,0.9321751573765541,0.5704012961879376
2921,0.2227422297000885,0.44192468644607635,0.3335825204849243,0.16390380263328552,0.15122342109680176,0.005506554152816534,0.01294872909784317,0.5426976758487664,0.9332055895381896,0.5743070426770533
3048,0.2531997859477997,0.4353296261259488,0.32227596640586853,0.1591656506061554,0.14913932979106903,0.004972771741449833,0.008998234756290913,0.5497196322149959,0.9332307238706744,0.5836899885255661
3175,0.20917056500911713,0.42962330661632203,0.34611350297927856,0.1682741940021515,0.16196483373641968,0.005986147094517946,0.009888315573334694,0.5397572812278129,0.9253778558894488,0.5707357169786377
3302,0.25093144178390503,0.4237180500276505,0.3182608187198639,0.1559050977230072,0.14805559813976288,0.004652590956538916,0.009647499769926071,0.5536622094835251,0.9360265275267653,0.5928444198932845
3429,0.2920377254486084,0.41887734249538305,0.33125996589660645,0.16239424049854279,0.1526125967502594,0.00546379666775465,0.010789377614855766,0.5411420629767757,0.9355303860642167,0.5694143233896579
3556,0.19558368623256683,0.4148760206667073,0.3456500172615051,0.17446449398994446,0.15326160192489624,0.008765154518187046,0.009158805012702942,0.542856556127466,0.9264145335706402,0.5884337344426754
3683,0.14240212738513947,0.4103854128434545,0.331193745136261,0.1634947955608368,0.1548251509666443,0.004495549015700817,0.008378243073821068,0.553137897095636,0.937399739226691,0.5877063680542672
3810,0.2572415769100189,0.40649545846446866,0.3430093824863434,0.17280545830726624,0.15089498460292816,0.009479827247560024,0.009829187765717506,0.5553893781005661,0.9376478930624541,0.6022712488701893
3937,0.1745511293411255,0.4026367617105799,0.32475632429122925,0.15557163953781128,0.14915254712104797,0.010965395718812943,0.009066802449524403,0.5406777301004301,0.9263374965491484,0.5771492373226276
4064,0.13463057577610016,0.3987958802611797,0.3190896511077881,0.15336772799491882,0.14605696499347687,0.007240036968141794,0.012424925342202187,0.5468253155778531,0.9361721415938574,0.5695924450491354
4191,0.130994513630867,0.39507057239465854,0.3202779293060303,0.15509244799613953,0.1452321708202362,0.010444635525345802,0.00950864888727665,0.5537642774900496,0.9268959862175492,0.5984865070761207
4318,0.15394259989261627,0.391522884627386,0.3256273865699768,0.16058167815208435,0.14702428877353668,0.008947659283876419,0.00907374918460846,0.5399901273595108,0.9388177243352462,0.5561887409880427
4445,0.17299845814704895,0.3887955483374378,0.3378039002418518,0.16107890009880066,0.15571258962154388,0.0096385907381773,0.011373817920684814,0.547724773169776,0.9285710365916914,0.5956070319606419
4572,0.16283190250396729,0.3857407783823354,0.3298165798187256,0.16128572821617126,0.15162190794944763,0.008448705077171326,0.00846023764461279,0.5636626315075934,0.9386151772319836,0.6149564401177887
4699,0.1934828758239746,0.38246818007831285,0.3094552159309387,0.14324894547462463,0.15000392496585846,0.0057273004204034805,0.010475042276084423,0.5571990477307369,0.9373197600968335,0.5932127031239848
4826,0.21787029504776,0.37987078269158964,0.3383987545967102,0.17116287350654602,0.153214693069458,0.005149549804627895,0.008871657773852348,0.5502902777810382,0.9282455384533286,0.6015018475781037
4953,0.08577191084623337,0.37708912486210466,0.31941336393356323,0.1571643054485321,0.14417403936386108,0.009276587516069412,0.008798427879810333,0.5612985273237581,0.926872195141972,0.6081246367071921
5080,0.20468638837337494,0.37477860160249865,0.33652979135513306,0.167331725358963,0.1494080126285553,0.010963070206344128,0.008826972916722298,0.5569551934198887,0.9273388225049339,0.6020596115523092
5207,0.1449793577194214,0.3728241153948364,0.33524227142333984,0.17311722040176392,0.14674606919288635,0.006733298301696777,0.008645683526992798,0.549774081927218,0.9405189489095834,0.5935675182706424
5334,0.16725954413414001,0.37009818811600786,0.3051535487174988,0.14819347858428955,0.14316430687904358,0.005111468955874443,0.008684307336807251,0.5698790892989524,0.939830726555342,0.6161256066864275
5461,0.11515616625547409,0.36759062484632454,0.31178614497184753,0.15219560265541077,0.1437576860189438,0.0066257668659091,0.009207120165228844,0.5734258321062063,0.9404920832746196,0.6182564351986755
5588,0.1375158131122589,0.36519729468084516,0.30860215425491333,0.14538341760635376,0.1468876451253891,0.00749103631824255,0.008840017952024937,0.5690360417823698,0.9403019374448267,0.6188769428626194
5715,0.1143464744091034,0.36325065575262405,0.32738497853279114,0.16443899273872375,0.1470324546098709,0.007208340801298618,0.008705193176865578,0.5564110868032845,0.9284885092796068,0.5910071486135446
5842,0.10953366011381149,0.36114092563423345,0.32030028104782104,0.16081219911575317,0.14299733936786652,0.007304273545742035,0.00918643083423376,0.5671071161919359,0.9387320834639741,0.6132382201035217
5969,0.10290253162384033,0.35956204171691625,0.3362967371940613,0.17225381731987,0.14598461985588074,0.008008033037185669,0.010050267912447453,0.5584266324627287,0.9412223713007902,0.6074256716808121
6096,0.1207989826798439,0.35797117934630146,0.32092732191085815,0.15801692008972168,0.14515820145606995,0.009119847789406776,0.008632361888885498,0.5230011332278107,0.9388986106086337,0.5282754710239819
6223,0.11326863616704941,0.35610330252988,0.3234465718269348,0.16549263894557953,0.14341600239276886,0.0060709877870976925,0.00846694502979517,0.5667928089738031,0.9394782474520608,0.602600742332752
6350,0.24378401041030884,0.3544239116169992,0.3267316222190857,0.16623227298259735,0.1417309045791626,0.006729589309543371,0.012038830667734146,0.5633526575805973,0.9388933457841784,0.6023165732602381
6477,0.14927548170089722,0.3530639014462685,0.3272515535354614,0.1664157211780548,0.14530089497566223,0.006391911767423153,0.009143011644482613,0.5427835261347552,0.9291534785651339,0.5668666008247695
6604,0.16275668144226074,0.35145151002628783,0.31901246309280396,0.1590641438961029,0.14636366069316864,0.005175736732780933,0.00840892642736435,0.5642251594739184,0.9376853158200266,0.6118840734921869
6731,0.08692670613527298,0.34988823055669116,0.3313150405883789,0.1684916466474533,0.14851978421211243,0.005293854512274265,0.009009781293570995,0.5719966739233746,0.9383643174797427,0.6136602688563564
6858,0.08432835340499878,0.34823039448493487,0.3140999674797058,0.1505012810230255,0.145523339509964,0.00863569788634777,0.009439640678465366,0.5702236732169478,0.9388629950607037,0.6151556814790705
6985,0.0844484344124794,0.3466269673399475,0.3112509846687317,0.15710149705410004,0.13868413865566254,0.006081874016672373,0.00938347913324833,0.56969877308769,0.9368449818738622,0.6188368909132047
7112,0.11651481688022614,0.34512836399084346,0.3191220462322235,0.15825679898262024,0.1443738341331482,0.007517804391682148,0.008973625488579273,0.5689794969585716,0.9286854539045114,0.6148274290618005
7239,0.10936417430639267,0.3437788919605351,0.33310770988464355,0.16975072026252747,0.14783737063407898,0.0065335845574736595,0.008986038155853748,0.5706827616601213,0.9405934245059904,0.6210190449303811
7366,0.12256035953760147,0.34241062567972963,0.3132644295692444,0.15250654518604279,0.14445509016513824,0.007501268293708563,0.008801490068435669,0.5663927367682681,0.9394361785174279,0.6152039751321703
7493,0.11738741397857666,0.3410696541411536,0.3131679892539978,0.1576257348060608,0.14014461636543274,0.006708591245114803,0.008689004927873611,0.5740276402719214,0.940853793623434,0.6211814372994523
7620,0.09719672054052353,0.3397285310547162,0.3176577687263489,0.16195476055145264,0.13828745484352112,0.006963601801544428,0.010451966896653175,0.5671016576538978,0.940583338183419,0.6188892417889457
7747,0.09868171811103821,0.3385643778669257,0.3218407928943634,0.16444623470306396,0.14223258197307587,0.005797784775495529,0.009364208206534386,0.5581123476997841,0.9362831623037352,0.6049496645848839
7874,0.10523930191993713,0.3372769305630336,0.3082021176815033,0.15703758597373962,0.13692274689674377,0.005224878434091806,0.009016945026814938,0.5756750490870635,0.9396942457493911,0.6240663732619086
8001,0.10317794233560562,0.3359294536673198,0.2984071671962738,0.14929160475730896,0.13456027209758759,0.006118842400610447,0.008436409756541252,0.5822785035107918,0.9404058936017504,0.6470627832292791
8128,0.08882834017276764,0.334768061208856,0.32004866003990173,0.16958460211753845,0.13528305292129517,0.006862630136311054,0.008318347856402397,0.5805378781677033,0.9402963059777313,0.6455461916471563
8255,0.16627879440784454,0.3339048091854368,0.3337253928184509,0.17405150830745697,0.1434105932712555,0.007944638840854168,0.008318665437400341,0.5720957031425008,0.9397837386767167,0.6309054993114941
8382,0.21018096804618835,0.3328225999292153,0.3277517259120941,0.1659342646598816,0.1418292075395584,0.009982875548303127,0.010005387477576733,0.5772323007173231,0.9407452162186339,0.6299003188102197
8509,0.08574410527944565,0.3318885854938451,0.32597798109054565,0.16627056896686554,0.1375584751367569,0.012443073093891144,0.00970582664012909,0.5696504504414982,0.9394348219948321,0.6386645097498976
8636,0.10369490087032318,0.3307444738613646,0.30163347721099854,0.1480756253004074,0.13629917800426483,0.008659431710839272,0.008599236607551575,0.5764854735440873,0.9393054002447615,0.6308533694368843
8763,0.12342534214258194,0.32962909594482304,0.3029165267944336,0.14081160724163055,0.14376458525657654,0.008256226778030396,0.010084073059260845,0.5765083301528092,0.9410533517492858,0.6343330045825698
8890,0.08472443372011185,0.3289772262185872,0.33973249793052673,0.17467117309570312,0.14669005572795868,0.009475274942815304,0.008895990438759327,0.566453291245529,0.9416245696832795,0.6244164749173589
9017,0.06719840317964554,0.32817102525944986,0.31253260374069214,0.16050776839256287,0.13349448144435883,0.010405125096440315,0.008125213906168938,0.5733554098291845,0.9417283161621786,0.6348283657092284
