Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,2.341505527496338,2.054661328451974,2.054661273956299,0.6107436418533325,0.00017730378021951765,0.7008316516876221,0.7429087162017822,0.0,0.0,0.0
127,0.7902822494506836,1.4242170921393804,0.79377281665802,0.35254016518592834,0.2156868875026703,0.1397666186094284,0.08577913045883179,0.06590052990215041,0.22056235677570207,0.01642237048531723
254,0.7022007703781128,1.1689255683195023,0.6583425402641296,0.2767697274684906,0.24029764533042908,0.08002929389476776,0.0612458698451519,0.17524007800879499,0.4722695845176587,0.08084866487530291
381,0.6272734999656677,1.0257449752518109,0.5962031483650208,0.27020394802093506,0.21508443355560303,0.05359766632318497,0.05731714889407158,0.22219369656999122,0.6085293135956495,0.11730858217551814
508,0.6018789410591125,0.9262496103559221,0.5282682180404663,0.2199213206768036,0.21930043399333954,0.0494442917406559,0.0396021232008934,0.29151702902707205,0.7162674086954124,0.18269881532872478
635,0.5055192112922668,0.858609356198992,0.5204081535339355,0.22811274230480194,0.21979732811450958,0.040153563022613525,0.03234446793794632,0.31313380473544794,0.7500456364854181,0.197186715803779
762,0.538009524345398,0.8007527032068797,0.4536127746105194,0.1807621717453003,0.20190396904945374,0.038844287395477295,0.032102346420288086,0.34967080406327344,0.805401080135661,0.2456636656890575
889,0.4756588935852051,0.7547782580235175,0.43295708298683167,0.1722288727760315,0.1712343692779541,0.03796873241662979,0.05152517557144165,0.36386819369762385,0.8021456445509816,0.26558178780804836
1016,0.4409727454185486,0.7186894996298684,0.42997944355010986,0.18635696172714233,0.18303482234477997,0.034108586609363556,0.026479050517082214,0.39850899007258106,0.848187647704378,0.31890422621849634
1143,0.4289064407348633,0.6883228331378528,0.4150228202342987,0.17329014837741852,0.1720902919769287,0.043583691120147705,0.026058686897158623,0.42350132579107896,0.8652803272767801,0.351581453398487
1270,0.39792314171791077,0.6609309328453882,0.38701194524765015,0.1629888117313385,0.16227397322654724,0.030237941071391106,0.031511180102825165,0.428373806547043,0.8810691191477509,0.3586513828215945
