Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,2.1889190673828125,2.0285502672195435,2.0534603595733643,0.39217889308929443,6.841651338618249e-05,0.6831297278404236,0.9780830144882202,0.0,0.0,0.0
127,0.5955616235733032,1.4116639341626849,0.7587482929229736,0.312323659658432,0.15768668055534363,0.12987020611763,0.1588677167892456,0.007745955919913584,0.03562228529096629,8.36585559696654e-06
254,0.7732123136520386,1.1676945030689239,0.6665872931480408,0.33708614110946655,0.18687614798545837,0.06679713726043701,0.07582791894674301,0.09195499008816505,0.26454112332012325,0.03499583537018444
381,0.6373081207275391,1.038201102401529,0.6750434637069702,0.35129863023757935,0.19715063273906708,0.05699557065963745,0.06959862262010574,0.11660879606442395,0.3418710527686733,0.04809140144489766
508,0.6469351649284363,0.9420473324401039,0.5894272327423096,0.2722092270851135,0.21315810084342957,0.046836692839860916,0.05722321197390556,0.19549370717698228,0.5197515161611633,0.09959292270823503
635,0.6505717635154724,0.8865434479145776,0.6525453329086304,0.343854159116745,0.22238919138908386,0.03423883765935898,0.052063144743442535,0.19663397366419041,0.5111340966499714,0.1095197191078279
762,0.6795421838760376,0.8433392535058819,0.6645029783248901,0.33681386709213257,0.2341480553150177,0.03141064569354057,0.0621303915977478,0.21721594221818985,0.5686445662855835,0.1160551124311883
889,0.5712926387786865,0.8060096807245697,0.5895522236824036,0.2783585488796234,0.2161983996629715,0.028416121378540993,0.06657910346984863,0.18617333503152833,0.5314275893616659,0.08157430141263694
1016,0.5124630331993103,0.7755848967366749,0.5778943300247192,0.27838975191116333,0.2312782257795334,0.025366540998220444,0.042859841138124466,0.24745747895904374,0.6343777183220156,0.13640486670389923
1143,0.6606227159500122,0.7485025505934443,0.5597585439682007,0.26256483793258667,0.21875879168510437,0.029429856687784195,0.04900496453046799,0.25202745334683824,0.6395340715525364,0.1516790519166933
1270,0.43001866340637207,0.7240503748515984,0.5289229154586792,0.24314764142036438,0.22082555294036865,0.02288091368973255,0.04206882417201996,0.2777642390834871,0.6818944554517039,0.16372239784017023
1397,0.5015628337860107,0.7041968468754064,0.5565991997718811,0.25475847721099854,0.2295476198196411,0.029209980741143227,0.043083153665065765,0.2635509580806142,0.6570579150373949,0.15911589841896137
1524,0.5946833491325378,0.6869217315872947,0.544474720954895,0.25255995988845825,0.23237410187721252,0.019548486918210983,0.03999212011694908,0.28858280685002785,0.7004885938334733,0.17482540936779953
1651,0.42204317450523376,0.6695631322507956,0.48046398162841797,0.21421095728874207,0.18922948837280273,0.025831591337919235,0.051191914826631546,0.2687368194701932,0.6546415660032064,0.173924435282901
1778,0.4228920638561249,0.6564987067665372,0.5128220319747925,0.23705986142158508,0.19362027943134308,0.024215396493673325,0.057926468551158905,0.25985934318773546,0.6515405588249796,0.15431856176313402
1905,0.3456822633743286,0.6454399858202253,0.526403546333313,0.244068905711174,0.21541094779968262,0.02349867857992649,0.04342503100633621,0.28813807883375897,0.6971747593934351,0.17836582327288192
2032,0.6430367827415466,0.6359945664385788,0.5060510039329529,0.23474614322185516,0.21561813354492188,0.02462613955140114,0.031060542911291122,0.27890418166538367,0.6984118473826927,0.17480482174608059
2159,0.2859203815460205,0.626292197630992,0.525629997253418,0.23748131096363068,0.2186318337917328,0.035721249878406525,0.03379560634493828,0.3100186804018962,0.7297706139480725,0.20909677751481764
2286,0.33509430289268494,0.6171973428219781,0.5249160528182983,0.24323627352714539,0.21001668274402618,0.026163160800933838,0.04549986869096756,0.2914646056332608,0.702459910685124,0.18978181868479063
2413,0.37659233808517456,0.6095780972817114,0.5317550897598267,0.2504321336746216,0.22730478644371033,0.02144806645810604,0.03257007151842117,0.3105305405172651,0.7402751832578625,0.21140571112857706
2540,0.44139331579208374,0.6039105027305837,0.565406858921051,0.2515423595905304,0.2503865361213684,0.030433520674705505,0.03304441645741463,0.28879579486182644,0.6889164087781147,0.1816360043988946
2667,0.2516782581806183,0.5980701830673527,0.5549070835113525,0.24465739727020264,0.24913284182548523,0.028447920456528664,0.03266892582178116,0.30342630107686586,0.7280580100448119,0.18877266967182735
2794,0.3342474699020386,0.5936768107162499,0.5478142499923706,0.2605723738670349,0.2275172919034958,0.026028716936707497,0.03369574993848801,0.27518098116937856,0.7082580348860499,0.17018369809987688
2921,0.34722888469696045,0.5891550980153538,0.5673190355300903,0.2809912860393524,0.23735471069812775,0.018783509731292725,0.030189568176865578,0.30725595098025155,0.724644089518404,0.2052366531374114
3048,0.2603220045566559,0.5848278749500002,0.5610683560371399,0.2695292532444,0.23262175917625427,0.026065737009048462,0.03285156935453415,0.2831746910981638,0.7216792956018467,0.16922769459831324
3175,0.20994262397289276,0.5811176974940431,0.5742655992507935,0.26463761925697327,0.25660431385040283,0.023028939962387085,0.029994746670126915,0.3045307373062726,0.7142540536661742,0.21730380605282584
3302,0.2152119278907776,0.5779180634825949,0.5777644515037537,0.28273043036460876,0.23571805655956268,0.029851708561182022,0.029464250430464745,0.3078346696198872,0.7279901541155587,0.20370686375166924
