Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.3956862688064575,1.3097257120268686,1.2733956575393677,0.00015571634937221302,0.0007988533788018324,2.456821364518586e-05
254,0.6675479412078857,0.897357389330864,0.4714341163635254,0.48899818706440995,0.8919224927638045,0.47639431603313753
508,0.502362847328186,0.7364042831318719,0.4309326112270355,0.5249080978897197,0.9252454237278649,0.5467116614620766
762,0.22171784937381744,0.6250416444348438,0.29144424200057983,0.5915523025810518,0.9401118489758685,0.7156546480182711
1016,0.33836352825164795,0.5517144956333296,0.258573442697525,0.6414419774915974,0.9452797873205141,0.769790990744755
1270,0.17425090074539185,0.4949820680455083,0.2202490121126175,0.6920168205352462,0.9550591561546067,0.801884176207922
1524,0.2596621811389923,0.4557783450247074,0.23123009502887726,0.6948947751093574,0.9573482904464966,0.8184537600821088
1778,0.12231311202049255,0.4220573262444564,0.1992524117231369,0.6977067794323126,0.9531322465377561,0.8041612691668224
2032,0.1924368292093277,0.3956301587086821,0.1859533190727234,0.7184298121938281,0.9571688811703514,0.8467398957830538
2286,0.14849895238876343,0.3740381103434733,0.18897172808647156,0.7284505354945933,0.9667780526818003,0.8449329352403668
2540,0.14002631604671478,0.35625039197794806,0.18678461015224457,0.7291224006032205,0.9585668020312564,0.850643756664874
2794,0.1486615389585495,0.3390515561082533,0.1590873748064041,0.7359714186047661,0.9668069251725073,0.8451057284874619
3048,0.11670711636543274,0.32669046177313876,0.17911279201507568,0.6597155701144184,0.9583592179953144,0.8079903017960031
3302,0.11992864310741425,0.31479418732377945,0.17127521336078644,0.7342754769679058,0.9580211315392356,0.8429232282955752
3556,0.11873547732830048,0.30354344407007805,0.14656677842140198,0.7540080208515697,0.9680645628438207,0.8720781497968484
3810,0.10229788720607758,0.2936442709860525,0.15323130786418915,0.7377856743793192,0.9582323806020437,0.8503430305973193
4064,0.11076343059539795,0.28491646172244006,0.15220144391059875,0.7296333224680596,0.9565741384420317,0.8358453896154239
4318,0.12310251593589783,0.2773018151226025,0.14803774654865265,0.753615296962304,0.9679460001165555,0.8482788289969322
4572,0.08118005096912384,0.2703155358819137,0.1454181969165802,0.748606823739479,0.9677958490509438,0.8639505604931452
4826,0.13379907608032227,0.2637814623489976,0.148691326379776,0.7194926356056768,0.9685089547167305,0.8600685305561131
5080,0.08759092539548874,0.2581584300795177,0.14291170239448547,0.753598024960569,0.9686708405741749,0.8737232784140736
5334,0.07729518413543701,0.25256194098816287,0.1361907571554184,0.7755376414676128,0.96729447619975,0.8621814171790633
5588,0.07327769696712494,0.2475772725522333,0.15134268999099731,0.7743522223288996,0.9578016829187844,0.8635068847387576
5842,0.10023434460163116,0.24298093128461568,0.14301873743534088,0.7758907143385831,0.9680124516909965,0.8764143879787791
6096,0.12745659053325653,0.24043529934755392,0.1877807080745697,0.7046101370740564,0.9568681469113072,0.8401624994973595
6350,0.08256881684064865,0.23662610775944623,0.15640676021575928,0.7788199855089791,0.9684825319204456,0.8734234459020143
6604,0.10414967685937881,0.23293331731997785,0.14426608383655548,0.7747215568137787,0.9684032185944609,0.8748331499622276
6858,0.05779577046632767,0.22950216658907582,0.1454470455646515,0.7823665637001176,0.9687882990186806,0.867969889811144
7112,0.07200281322002411,0.22640369247296468,0.14950640499591827,0.7596094066269609,0.9585096701565629,0.8612166586417699
7366,0.053454261273145676,0.22303870705444187,0.13919304311275482,0.7716861475882083,0.9678288090393328,0.8592362274727146
7500,0.10108509659767151,0.2201301081509497,0.14268259704113007,0.788332848068207,0.9684854599168571,0.8711868297666806
