Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.420854091644287,1.2892650025231498,1.2268744707107544,0.0007011859146432148,0.004571767931600729,3.8675742574257426e-05
127,0.4218718707561493,0.9046837353280612,0.5054023861885071,0.4300604859985619,0.8376561766064347,0.3743740730306891
254,0.538222074508667,0.7624554998817898,0.5014087557792664,0.4547227366070438,0.849477538742796,0.4876009266091874
381,0.4459015727043152,0.6625704686556544,0.36240118741989136,0.4838543643556719,0.8617543916018361,0.5021116502756768
508,0.33052465319633484,0.5907351675629616,0.3037295937538147,0.5643223390782494,0.8809946751411705,0.6574001967105331
635,0.31742897629737854,0.5385274081003099,0.27771109342575073,0.5813329019688471,0.8932393809225271,0.6670334798924935
762,0.28493306040763855,0.4968642324209213,0.241134911775589,0.5783881021291364,0.9043479448407526,0.6451448353029026
889,0.28248220682144165,0.46310840525797436,0.22279727458953857,0.6043782293792652,0.8969766076740547,0.7128100574669762
1016,0.23872554302215576,0.43570591123804214,0.21264071762561798,0.6444829210058913,0.9156838784179372,0.738335534068463
1143,0.2286682277917862,0.4131455562583038,0.2045852690935135,0.6163115879307368,0.8879528701808171,0.7206992395197749
1270,0.21650442481040955,0.39441178741006105,0.20028147101402283,0.6303672925827936,0.9257652953023311,0.7114925177522646
1397,0.19009892642498016,0.37654528443125035,0.17512372136116028,0.6379490727764323,0.898567962731096,0.7132191297331336
1524,0.15868344902992249,0.3615396080436287,0.17598624527454376,0.6736594567943236,0.9175061897430933,0.7549293045340911
1651,0.1418282836675644,0.3479509386785176,0.16914771497249603,0.6364230854075865,0.8887487206093998,0.7178228271260955
1778,0.15901640057563782,0.3359763790596099,0.16357994079589844,0.6528615018265309,0.9078974333207666,0.7263016425960902
1905,0.1315232217311859,0.32576632047338144,0.17616543173789978,0.6620838404287037,0.9276531265221502,0.747068220831243
2032,0.1703767478466034,0.3161359498292959,0.1588984727859497,0.6678003705773307,0.907845191671624,0.7311821421650402
2159,0.1244807243347168,0.3074306015161768,0.16575610637664795,0.6661267599618992,0.9084258329311339,0.7346656911964385
2286,0.11188974976539612,0.29939927898515434,0.15847882628440857,0.6530284333514272,0.9081907990425067,0.739082725889268
2413,0.12606705725193024,0.2922861223614642,0.15535172820091248,0.6475872693246694,0.8977680775521332,0.7160911540024232
2540,0.09708090126514435,0.28492289181976094,0.13903078436851501,0.6762574695430433,0.9170136804753514,0.7432278058877636
2667,0.10429321229457855,0.2783995753613772,0.14174392819404602,0.655104814979054,0.9082196964409647,0.7198724976862747
2794,0.11672589927911758,0.2726353923448865,0.1505102962255478,0.6705677264998094,0.9080217035064456,0.7372351554491552
2921,0.1109238862991333,0.26724905919372327,0.14159250259399414,0.6853803778522022,0.9094576348886239,0.7471864778979282
3048,0.1080540120601654,0.2623449083566666,0.14508940279483795,0.6757896620704251,0.9087874366708237,0.733808934146327
3175,0.11271847784519196,0.257542588655929,0.13251221179962158,0.6838042527917402,0.8993233948948639,0.7448455450847301
3302,0.1095319464802742,0.25309844099024614,0.1287180483341217,0.6756371687291922,0.8892674456632542,0.7404915164185949
3429,0.08621412515640259,0.24885473498048222,0.13066595792770386,0.6684846294798519,0.8981179982286382,0.7204396099206511
3556,0.10433859378099442,0.24521063086140918,0.1452241986989975,0.6911061226176115,0.9089831427108067,0.7583320353942485
3683,0.0855482891201973,0.24149464770441964,0.13661374151706696,0.680507525963119,0.9085944132972789,0.750798682607598
3810,0.08219674229621887,0.23809554218250212,0.14292700588703156,0.6744568949975881,0.8994044107536273,0.7451097661247911
3937,0.09485512971878052,0.2350030701657358,0.13432179391384125,0.6642061566008816,0.8993565943864514,0.7277033240296855
4064,0.0784197449684143,0.2319365362503699,0.1298399269580841,0.6655494583289898,0.8981513933436464,0.714882950144984
4191,0.09480956196784973,0.2290630405048738,0.12553642690181732,0.6634657789034747,0.8888939032177121,0.7205081344958738
4318,0.07314492017030716,0.22641673344586577,0.1347379833459854,0.6752943259561175,0.8993450093332835,0.7365314343219123
4445,0.06996211409568787,0.22383340463071824,0.14020369946956635,0.6525401745366312,0.8984400590124239,0.7180275300260579
4572,0.06923084706068039,0.22151401653224206,0.13788087666034698,0.6781078130642326,0.8989384770379628,0.739011622150446
4699,0.08464528620243073,0.21931653175559035,0.14229348301887512,0.6871670869259865,0.8993743565552328,0.742485825931735
4826,0.07533848285675049,0.21691454082263475,0.11685147136449814,0.6750152434589036,0.8989410900733408,0.7215254525471008
4953,0.08053652942180634,0.21476366687166903,0.12546518445014954,0.6872595642665,0.9086339032564367,0.7497140734877831
5080,0.08206195384263992,0.2126742257330995,0.1357794851064682,0.6712471128257883,0.8992701968370116,0.7372101060804592
5207,0.08264384418725967,0.21079796267179202,0.13022403419017792,0.6717097045580513,0.8992316845678066,0.7237627453334537
5334,0.07248833030462265,0.20891242466520432,0.1333187222480774,0.6751890480813354,0.8990836824781786,0.7317980940934943
5461,0.07501322776079178,0.20700146247717469,0.12830320000648499,0.6840291500549497,0.8974625072476002,0.7356503803978057
5588,0.08003696799278259,0.20525982684322766,0.12612175941467285,0.6704600709939829,0.8892533049760248,0.7319628672638718
5715,0.05744227021932602,0.2036764186176454,0.13836076855659485,0.6886767124861533,0.9087209167911149,0.7458421927536953
5842,0.07411510497331619,0.20197822741915028,0.13325487077236176,0.6802212709249577,0.8889210004613427,0.729507713399488
5969,0.06072383001446724,0.20051793525705025,0.13283902406692505,0.6876858063437058,0.8989020984453759,0.7420058262589352
6096,0.070894755423069,0.1990838741313438,0.12483944743871689,0.6847443820175196,0.8991942500551529,0.739837556315049
6223,0.07553470134735107,0.19765287346818616,0.11930297315120697,0.6985425258046531,0.9086118794294619,0.7476335286518064
6350,0.0687967985868454,0.19629219067426457,0.12223173677921295,0.6749938814736629,0.8987163111618413,0.7200669128067384
6477,0.07063542306423187,0.1949926920327266,0.11415834724903107,0.6865403642306477,0.8985571036193266,0.7431349272734226
6604,0.07712545245885849,0.19365875865671672,0.1240176111459732,0.6924393811897624,0.8984473673899704,0.7410970622761729
6731,0.05738011375069618,0.1924495232513263,0.12402357906103134,0.6670748842885893,0.8969416005656056,0.7183619169321029
6858,0.11227593570947647,0.1913760365342552,0.1333393156528473,0.6752633176654124,0.8980176484610143,0.7289678560777416
6985,0.07003876566886902,0.19031599775545907,0.1284172087907791,0.6979748957893608,0.9090728973485831,0.7503458073501402
