Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.4709705114364624,1.455884199483054,1.360159158706665,0.0010004543184031361,0.004653486003891314,9.307628765226698e-05
254,0.5423358082771301,1.0464874071734291,0.6509755253791809,0.43047032535600604,0.8704826052385679,0.3645070762157346
508,0.49441707134246826,0.8513476551998229,0.4930438995361328,0.5412139608663992,0.9483718700212989,0.5645985156420325
762,0.44416606426239014,0.7321265099304063,0.398964524269104,0.5876324432040007,0.9611371127659328,0.6524426381863018
1016,0.35255634784698486,0.6523960578867367,0.3681567311286926,0.6008275351421318,0.965890871273425,0.69461731617743
1270,0.20227351784706116,0.5956152261367866,0.34270840883255005,0.6336572688296401,0.975530394482292,0.748780862146955
1524,0.2068938910961151,0.5501101100931363,0.31374841928482056,0.6669810006596805,0.9673932472040666,0.7839575725678912
1778,0.15730136632919312,0.5143984465460693,0.28535646200180054,0.6405460684401114,0.9769086968682171,0.7793239476352094
2032,0.18081295490264893,0.4867036074399948,0.29394370317459106,0.6762203465210198,0.968515047063252,0.8176681085475587
2286,0.1666075885295868,0.4606961922560419,0.25303131341934204,0.6882546137657785,0.9770873062454728,0.8169345731643188
2540,0.17316800355911255,0.4395783340098796,0.26270538568496704,0.7045198458306386,0.9774283934481623,0.8404313365557445
2794,0.17960944771766663,0.42096094877592155,0.24156102538108826,0.7281030214537138,0.9780531284162625,0.8569617817053465
3048,0.17366890609264374,0.40499553943237104,0.24507248401641846,0.7101681921675214,0.9786453733202921,0.8554502588834513
3302,0.16472527384757996,0.39265171933387005,0.2621343433856964,0.7332591383392715,0.9689288491848403,0.8705107044845503
3556,0.11282484978437424,0.38010958638219605,0.23592960834503174,0.7338014192109619,0.9778979974279299,0.864937738557547
3810,0.12479082494974136,0.3701198662830783,0.24279460310935974,0.7093965758368516,0.9680948040260228,0.8570323265195016
4064,0.1554224193096161,0.3608872251538168,0.24771122634410858,0.7238278368327238,0.9676205119662326,0.8563033728780344
4318,0.14949047565460205,0.3526216709128921,0.2436205893754959,0.7343656725833072,0.9776100923670517,0.8646486686299949
4572,0.14071111381053925,0.3451789105689167,0.24161700904369354,0.7267410831791009,0.9682404715294727,0.8669920706119927
4826,0.1347188651561737,0.3389423040513481,0.25644373893737793,0.7437948692168749,0.9684806889965722,0.8730745286655457
5080,0.14205165207386017,0.3324753727181023,0.24150380492210388,0.749505840940473,0.9687691128429247,0.8803868071041787
5334,0.1663501262664795,0.3273597113062422,0.25621673464775085,0.7113931875089072,0.9677504448141214,0.8552166851181394
5588,0.08115379512310028,0.32263469171264897,0.2481255978345871,0.7227611932263158,0.9684300679704232,0.8582800274136133
5842,0.11088509112596512,0.3175934464049836,0.23688872158527374,0.747004367751212,0.9690837360620814,0.8722481554375958
6096,0.07111340761184692,0.313032361383949,0.23260121047496796,0.7512461919750332,0.9686333801272913,0.8818516347317202
6350,0.1310512125492096,0.3089642310412703,0.241736501455307,0.7516876448513053,0.9686415913273076,0.8703227653398965
6604,0.0795578733086586,0.3046592825146579,0.2289934605360031,0.737236859372073,0.9679919618915421,0.8794371333615294
6858,0.07536999881267548,0.30128401328562476,0.24812400341033936,0.7595195385777824,0.9689936003932912,0.883910415780965
7112,0.23046091198921204,0.29957711382819513,0.2998674511909485,0.7032054874488598,0.9733501628037929,0.8533269590755351
7366,0.08218644559383392,0.29623279015932763,0.22382423281669617,0.7588078964369458,0.9690906019421256,0.8849337547138202
7500,0.10029637813568115,0.2931857400260488,0.24533692002296448,0.755038900204204,0.9686125874074456,0.892877253748123
