Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,2.2594923973083496,2.138152207647051,2.12213397026062,0.0,0.0,0.0
127,0.5841982960700989,1.416161713855607,0.6985589861869812,0.015524755716258302,0.05379731038679634,0.005487847103652729
254,0.6892607808113098,1.1887405287651789,0.7212104201316833,0.08140603992946077,0.23325236852268671,0.0329257729336171
381,0.7171740531921387,1.054285581622805,0.6612133383750916,0.14162568333743397,0.38700325195536606,0.07019410846469723
508,0.6536425948143005,0.9629882585150855,0.6289010047912598,0.17891719538095094,0.48338703212843426,0.09132110287595491
635,0.6527034044265747,0.8960755164424579,0.5940396189689636,0.19790794870807796,0.5305615304886111,0.09753589484079217
762,0.5170671343803406,0.8433529692036765,0.568309485912323,0.2292575184980649,0.5800005307551579,0.1364013507918881
889,0.5043693780899048,0.8037555595061608,0.5696966648101807,0.24032751824421664,0.604689352304747,0.13619832417799738
1016,0.541382372379303,0.7723191907954594,0.558745801448822,0.24577793726008126,0.6151724232119408,0.13831251783122703
1143,0.542961835861206,0.7459377007399286,0.5678036212921143,0.2607893010164695,0.640619093907591,0.15659394553251063
1270,0.48094674944877625,0.7209216428654535,0.5256696939468384,0.2585837805340071,0.630974707552972,0.16022450814056585
1397,0.5472318530082703,0.7005351465372812,0.5266335010528564,0.27497776157691367,0.678874823263643,0.15764451555727713
1524,0.3483082354068756,0.6847127149065773,0.5598323941230774,0.26328800120474066,0.6494978759747382,0.1507276124435283
1651,0.5617911219596863,0.6710717106352047,0.5599955916404724,0.28360016186794745,0.6898905621970218,0.16928381244939505
1778,0.42210057377815247,0.6584294857297625,0.5128387212753296,0.2580885330434946,0.6510057290179339,0.15377087534377412
1905,0.4139404296875,0.6475609744765929,0.5576046705245972,0.28197776171520295,0.6822983535933705,0.17372618343345392
2032,0.39522549510002136,0.6374130276070923,0.5512329339981079,0.2920539695318444,0.6943949537810469,0.19217636173996216
2159,0.4319593608379364,0.6269118428703339,0.5192250609397888,0.31111459179423145,0.7209131469819501,0.20761376364674003
2286,0.3402900695800781,0.6184087061344232,0.5355225801467896,0.2923805850180159,0.7118844972784674,0.17787477891598577
2413,0.4368523061275482,0.6107302680824485,0.5173600912094116,0.2901495196069638,0.7190276426460401,0.18703768413164362
2540,0.3819725513458252,0.603358199057125,0.5261098742485046,0.30747475394814233,0.715529396347853,0.21055401493725534
2667,0.3566897213459015,0.596537153113198,0.5151569247245789,0.3129760664554302,0.7273633869394602,0.2190084840332762
2794,0.36301130056381226,0.5907614156696367,0.5034681558609009,0.2994472124879088,0.7318747502332884,0.18440862373457428
2921,0.286908358335495,0.5857984153731238,0.527922511100769,0.29347752023624035,0.7261415394274534,0.17539154602205398
3048,0.31457027792930603,0.5811420986567225,0.5537179112434387,0.316488247573034,0.7392780659120347,0.2198446009843844
3175,0.22819998860359192,0.5768759270863874,0.5604848861694336,0.30850869848399,0.7291434950727337,0.19938967152233278
3302,0.2817579209804535,0.5734631209382935,0.5633977651596069,0.2990997255398431,0.7311898151377809,0.1944908853942776
3429,0.21157211065292358,0.5695142263432547,0.5224043130874634,0.31886044628554955,0.7433361570849408,0.21507916170249067
3556,0.24174176156520844,0.5659228134992087,0.5324733257293701,0.3164147513812554,0.7315129932474265,0.21991504569938805
3683,0.26599636673927307,0.5627304313509237,0.5565823316574097,0.3235691837493982,0.7525321609224431,0.22430929835295493
3810,0.2775641679763794,0.560015469851307,0.5927886366844177,0.3147500928083096,0.7256007929836944,0.21877166507494705
3937,0.24765196442604065,0.5572636448312551,0.5450258255004883,0.32709253793737664,0.7639961475352722,0.2237154244755411
4064,0.23435279726982117,0.5554099542173472,0.5518894195556641,0.3143862670947502,0.7242114966967894,0.2150045635366568
4191,0.24226318299770355,0.5535217211840032,0.5726360082626343,0.33093344636831695,0.7670834221785893,0.23856577084205802
4318,0.1775408387184143,0.5511600902980688,0.5534882545471191,0.3278005169640211,0.7482413652743741,0.23108023042964937
4445,0.18010789155960083,0.5493891125751866,0.5759514570236206,0.32895130370039677,0.7492016141219263,0.22121865629693904
4572,0.14364482462406158,0.5473272472044676,0.538425862789154,0.30704999788836596,0.7234334574128068,0.19465804420093266
4699,0.21673215925693512,0.5461387762841874,0.5985724925994873,0.32862929688561704,0.758053738366758,0.23568810691187864
4826,0.1265258938074112,0.5447161562877261,0.5985785722732544,0.3362376040301331,0.7542847121506239,0.23503458628473523
4953,0.1527893990278244,0.5433528944743531,0.5766741633415222,0.33510786145376636,0.7661017798346115,0.2529291601848593
5080,0.12320312112569809,0.5421876805428844,0.5711084008216858,0.33284989136704446,0.7512350897044362,0.23193743588086774
5207,0.16710157692432404,0.5411135693036374,0.5885668992996216,0.33888570968271986,0.7692071433153164,0.2531304467455038
5334,0.14151522517204285,0.5403234755032482,0.6007377505302429,0.3308102957100076,0.7593011817053735,0.2275328407221766
5461,0.23926137387752533,0.5394275501128528,0.5824288725852966,0.3305221024118271,0.7541374050777759,0.23736945807896384
5588,0.16111156344413757,0.5385694489545292,0.5760542154312134,0.3248019345990891,0.752852034034534,0.22633110384440855
5715,0.19341643154621124,0.5379024944968105,0.5891181230545044,0.323239754895967,0.7562167763511697,0.2215295983324294
5842,0.1339506059885025,0.5374346387286679,0.6110855340957642,0.3279592810036471,0.7474014817932957,0.22375738526447866
5969,0.14449197053909302,0.5370615220096494,0.5912691354751587,0.32081712447119576,0.7443373022491598,0.21848730447224518
6096,0.1359460949897766,0.5365532311423526,0.5924461483955383,0.33767208973037693,0.7742317758928569,0.24934757000319283
6223,0.10944411903619766,0.5360118394579206,0.6101734042167664,0.33111981336040786,0.7598066519552863,0.24275823250198814
6350,0.10667096078395844,0.5354148101572896,0.5791064500808716,0.32485848989177096,0.7419698894336019,0.21952802767686014
6477,0.1040809378027916,0.5351738539043364,0.6014309525489807,0.3282395206071932,0.7479784812644138,0.23671084068509055
6604,0.11455529183149338,0.534642029009418,0.5656183958053589,0.33633490479633477,0.7514713287452269,0.23660235711257
6731,0.13988086581230164,0.5342539450281827,0.6062451601028442,0.34108693572420723,0.751807803002534,0.24038948727740345
6858,0.1522379070520401,0.5335800182006576,0.5509156584739685,0.33750162487744334,0.7605436909907648,0.2424419617105934
6985,0.12001626193523407,0.5330272703488567,0.5937982201576233,0.3347993161263349,0.7651343187133048,0.24508185951689482
7112,0.12972843647003174,0.5326985924689095,0.6004408597946167,0.33397864606733374,0.7600936364456449,0.2431855673125788
7239,0.13446402549743652,0.5327504418203103,0.6254671216011047,0.3351633576579814,0.7591386751575032,0.24719658069498462
7366,0.10536579042673111,0.5329626972212053,0.6449686288833618,0.3313527902901073,0.7470239416036978,0.23972968396137276
7493,0.14571207761764526,0.5330654116861877,0.6306321620941162,0.32700828748701993,0.7541273620911443,0.21861919579929284
7500,0.11431295424699783,0.5331352355852897,0.6491812467575073,0.3287632371959539,0.7463392850065501,0.24853059709164546
