Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.9185974597930908,1.6414238265582493,1.5904744863510132,1.3681434762855869e-05,8.764766982888959e-05,0.0
254,0.7299785614013672,1.0926374793052673,0.5693732500076294,0.3003414961154408,0.678752245526057,0.22139789470850993
508,0.514866292476654,0.9045712094931375,0.5709693431854248,0.36370240050672026,0.7558003888238068,0.3075683586297003
762,0.5327697992324829,0.7705776200762817,0.41469377279281616,0.46614636182963026,0.8696189313795439,0.4499055119188355
1016,0.33542343974113464,0.6832303127220699,0.3849879503250122,0.5062641079877068,0.9290924771030213,0.4849478915550363
1270,0.28533658385276794,0.6260473239279929,0.3803935647010803,0.5050509716742045,0.9193683416294622,0.5029103181047601
1524,0.38628944754600525,0.5862142370975747,0.3979175388813019,0.489310220703218,0.9306702603801634,0.4563672622594808
1778,0.18949760496616364,0.5511750348710588,0.3596673011779785,0.5499513957957999,0.9491291167703588,0.5896703847166432
2032,0.18373845517635345,0.5232657732471587,0.34967413544654846,0.5750796173111554,0.9586813686248783,0.6371794928673365
2286,0.26083874702453613,0.5007337714093072,0.3386084735393524,0.5754536757839598,0.9605117537268125,0.610920222675174
2540,0.334852933883667,0.48146379951919827,0.3320358097553253,0.5787503792957749,0.950497939681779,0.6354964230252338
2794,0.15018564462661743,0.4673851842504172,0.35154983401298523,0.5590577695346327,0.9485701474839736,0.5935384691823756
3048,0.18281884491443634,0.45333137766018017,0.3254307210445404,0.5901890259623692,0.9534789186211351,0.656187954382564
3302,0.17057278752326965,0.4407547617293134,0.3180140554904938,0.5941134457359273,0.9514779076361485,0.6560793552208375
3556,0.3041134774684906,0.4321585405724389,0.35021668672561646,0.535253896713023,0.9482579955984238,0.5541685273247393
3810,0.1506170779466629,0.4233896605005222,0.3299388289451599,0.5674474586359878,0.9509782745292209,0.6122613809356293
4064,0.3256770372390747,0.41452959778429077,0.3120391368865967,0.5878959935071119,0.9522784583757442,0.6632375301561496
4318,0.12101134657859802,0.4076300492598897,0.3228963315486908,0.5719942047687303,0.9540059030006504,0.622117601952427
4572,0.21275775134563446,0.40129990513835634,0.3253307044506073,0.5933338574364136,0.9524321272441295,0.6604666185398272
4826,0.10837548971176147,0.39523185889635765,0.31002724170684814,0.5857852578156115,0.9527231936361091,0.6533241557808745
5080,0.14836013317108154,0.38897981711593616,0.2998763918876648,0.6127300362333287,0.9534223903687176,0.7059448951148152
5334,0.1075030043721199,0.3832122984644655,0.30476200580596924,0.6191270090539954,0.9534837735325249,0.7108322544235807
5588,0.12747910618782043,0.3792988139279881,0.3387107253074646,0.5903127077483808,0.9543969902783427,0.6569396779121227
5842,0.07524839043617249,0.3742141703853295,0.3084605932235718,0.6272050740011783,0.9531660401154556,0.7134261895833586
6096,0.09385805577039719,0.3694518832734653,0.3058062791824341,0.6289409706778192,0.9542727339298298,0.7191528392407935
6350,0.0762709304690361,0.36604146198420734,0.32249364256858826,0.6201661011598727,0.9550681083175835,0.7113509013882273
6604,0.12878306210041046,0.3625607158693056,0.31139662861824036,0.6183044686576891,0.9648383301287251,0.7059824687401903
6858,0.15139257907867432,0.3595947454398384,0.3250732421875,0.6021367464719489,0.9560467577325764,0.6829830732412911
7112,0.1102149486541748,0.3561555124268743,0.310538649559021,0.629910429887882,0.9539120169016251,0.7355802443458314
7366,0.07136142253875732,0.3532617558893703,0.31949102878570557,0.6249922591378603,0.9655096150575937,0.7026595779458187
7500,0.09818507730960846,0.3506611514785048,0.3299242854118347,0.6281300258440179,0.9523930328754594,0.716978400584289
