Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,1.587213397026062,1.4077322721481322,1.4077324867248535,0.4615246653556824,0.045106593519449234,0.6816316246986389,0.21946945786476135,2.049990417252268e-06,1.1126791645263047e-05,0.0
96,0.8152669668197632,1.0725453999909487,0.7373585104942322,0.30089110136032104,0.18692739307880402,0.22151830792427063,0.02802169695496559,0.07097973865758582,0.1779786069772726,0.04282410246306271
192,0.7665799856185913,0.9430263656558413,0.6839882135391235,0.30607619881629944,0.2801975607872009,0.07515240460634232,0.022562144324183464,0.2030486097508963,0.47206226245455823,0.13238138802983465
288,0.7091323137283325,0.8641931682825088,0.6276935935020447,0.31468823552131653,0.2445565164089203,0.051805902272462845,0.01664295792579651,0.2922592811839,0.6567246961843372,0.205818730135464
384,0.671603262424469,0.803480003638701,0.5606273412704468,0.30669543147087097,0.2023298740386963,0.034343887120485306,0.01725820265710354,0.3477573097471769,0.7383446303654106,0.2785780559161976
480,0.5656975507736206,0.75062113413305,0.4863267242908478,0.25080740451812744,0.19947892427444458,0.020611535757780075,0.015428923070430756,0.3813587164376502,0.8168135713059369,0.29696065050124465
576,0.5809929370880127,0.7098611510419226,0.4653012454509735,0.2527396082878113,0.18215030431747437,0.015862593427300453,0.01454871241003275,0.3849103922275027,0.8354595200975717,0.28773289421833925
672,0.5463007688522339,0.6769552544436671,0.44661396741867065,0.24751515686511993,0.16863059997558594,0.016304893419146538,0.014163335785269737,0.4360196638219434,0.8661777761854186,0.3816283118213404
768,0.5200325846672058,0.6466844531923833,0.40451809763908386,0.21782363951206207,0.16147568821907043,0.013072259724140167,0.012146503664553165,0.4698471899294649,0.88727961951389,0.44998063008628914
864,0.48692983388900757,0.6238815052671866,0.4186549484729767,0.2160281091928482,0.17546528577804565,0.012209896929562092,0.01495168823748827,0.42900546661243427,0.8771998578654963,0.34855306892490623
960,0.49648505449295044,0.6021260585420388,0.3845716416835785,0.20967455208301544,0.15291757881641388,0.009517542086541653,0.012461882084608078,0.49159303777813257,0.8955221437170529,0.4868470030260737
1056,0.46078920364379883,0.584486778283661,0.3904546797275543,0.20641440153121948,0.15549828112125397,0.014268660917878151,0.014273430220782757,0.4677452688258754,0.8998134289833628,0.43534989495175574
1152,0.4548477232456207,0.568600121828226,0.3779602348804474,0.2035161405801773,0.1518641710281372,0.010606760159134865,0.011973133310675621,0.4868816880249293,0.9130798108517741,0.4542046036390722
1248,0.4255640506744385,0.5531752456318249,0.35265180468559265,0.18751439452171326,0.14502957463264465,0.008657735772430897,0.011450162157416344,0.5057947917315879,0.9199171914430717,0.5110099356475221
1344,0.38028478622436523,0.5389484254157905,0.33977293968200684,0.17643560469150543,0.1427663266658783,0.010273003950715065,0.010298010893166065,0.5148352768547011,0.9217951761446127,0.5138891089837252
1440,0.4587199091911316,0.52503541553901,0.31634026765823364,0.154811292886734,0.14144189655780792,0.010187529027462006,0.009899581782519817,0.5249794507323365,0.932012335080216,0.530911026059094
1536,0.42467015981674194,0.5147321738980033,0.3498802185058594,0.18990908563137054,0.14217236638069153,0.008296414278447628,0.009502437897026539,0.5199068393772637,0.9192516188491202,0.5404681068237208
1632,0.39948827028274536,0.5045478537979752,0.33141449093818665,0.17000101506710052,0.13741444051265717,0.007799826096743345,0.016199104487895966,0.5239169000763039,0.9257216412645985,0.5359580499394111
1728,0.35293957591056824,0.49437248297570424,0.3112157881259918,0.15919558703899384,0.13634543120861053,0.007021560333669186,0.008653208613395691,0.5406488443376765,0.9301297959918304,0.5761095768195819
1824,0.373666912317276,0.4851087959517132,0.3090987503528595,0.15968595445156097,0.13490958511829376,0.005775522440671921,0.008727704174816608,0.5299084551428391,0.9291389530911822,0.54062811601482
1920,0.3824906051158905,0.47692528364462256,0.3132550120353699,0.16052991151809692,0.136960968375206,0.006882017478346825,0.008882123976945877,0.5348239932645454,0.930702951913296,0.5717363842485522
2016,0.36037230491638184,0.46923294504565644,0.3076937794685364,0.15949764847755432,0.1329280138015747,0.005303055979311466,0.009965137578547001,0.5446926380765251,0.9414169379673999,0.5653329636549935
2112,0.31472134590148926,0.4620018647946859,0.30291810631752014,0.15654702484607697,0.13082090020179749,0.007264120504260063,0.00828604307025671,0.5507229945867298,0.9433015805642205,0.581082597920289
