Iter,Train,Val_G,Val_L,AP50:95,AP50,AP75
1,1.6720149517059326,1.3696696060044424,1.3440735340118408,0.0,0.0,0.0
127,0.7717757225036621,1.0194266268185206,0.6806480884552002,0.184038617465911,0.5142240164797365,0.08231352988706583
254,0.5112359523773193,0.8578039748328072,0.5855765342712402,0.3102453587958184,0.7526746531214088,0.18547626301066494
381,0.43871548771858215,0.7660013648016112,0.5231685042381287,0.37147486429975285,0.815528925466648,0.27820424326280807
508,0.5376695394515991,0.7055245936768395,0.5300769209861755,0.3587405126452773,0.8119467155974146,0.25586212370908745
635,0.4665161967277527,0.6576902709901333,0.4832778871059418,0.4161368138650446,0.8640809319788509,0.34564319050995984
762,0.3973093330860138,0.6194636898077264,0.42811593413352966,0.4459575158783237,0.8932065324906056,0.38538136476112717
889,0.5584732294082642,0.592065840347537,0.4493130147457123,0.461921492081565,0.888252290652313,0.42297083432265004
1016,0.33584707975387573,0.5674512713201463,0.41575008630752563,0.46213750533011855,0.9052931465833418,0.42694219903603337
1143,0.30336037278175354,0.5461027959202017,0.39804238080978394,0.47669784069777527,0.9009972944800073,0.4448021682672239
1270,0.34590262174606323,0.5276469184400199,0.388383150100708,0.4953241701163295,0.9150667705665125,0.47856898522700575
1397,0.27109697461128235,0.5158982602968103,0.46868887543678284,0.4655725071691266,0.8919506169137076,0.4340520919006194
1524,0.34616851806640625,0.5019861378676289,0.3790974020957947,0.4956275228284435,0.8970689430640578,0.4868404241285083
1651,0.2556283473968506,0.4903613555036029,0.39242589473724365,0.4946962291410006,0.8980445909088626,0.49654597835556535
1778,0.2135879397392273,0.47982477375439236,0.37528708577156067,0.4895784090704473,0.9120414325973866,0.47468552409603093
1905,0.18715910613536835,0.4702273027040064,0.3720971941947937,0.5092814577419389,0.9249632454135457,0.48840350833506624
2032,0.22000166773796082,0.462635683762927,0.38910597562789917,0.4820298513014677,0.9009166561558426,0.45054545562044634
