Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,1.7508894205093384,1.560690588610513,1.5606905221939087,0.6290943622589111,0.0074597494676709175,0.7122208476066589,0.21191559731960297,3.7418707857180275e-07,3.7418707857180276e-06,0.0
127,0.8314563035964966,1.1526419635329928,0.7445933818817139,0.37908661365509033,0.27560171484947205,0.06953946501016617,0.020365558564662933,0.11657972043910445,0.3141552579121139,0.057826233121208284
254,0.6567641496658325,0.955884113198235,0.5623683929443359,0.27118152379989624,0.22809050977230072,0.026084762066602707,0.03701164573431015,0.26966545733288333,0.693458407936297,0.1442211464641133
381,0.5904589891433716,0.847490546320166,0.5223098993301392,0.25882890820503235,0.2255295217037201,0.02068040519952774,0.017271045595407486,0.28334810892616474,0.7612781275253769,0.1270901147931196
508,0.5094680786132812,0.7937420498473303,0.5787480473518372,0.24450749158859253,0.2665110230445862,0.017631545662879944,0.05009796470403671,0.3162657074467385,0.7959745257937927,0.16489941325799531
635,0.43897581100463867,0.7306294438384828,0.4150664210319519,0.2063910812139511,0.18540066480636597,0.011189177632331848,0.012085482478141785,0.42738448143928476,0.8688452781272346,0.3632976529316667
762,0.4185793399810791,0.6838701684255989,0.403314471244812,0.19633270800113678,0.18677568435668945,0.007682470139116049,0.012523646466434002,0.44143894662302147,0.9069583914657854,0.36133271011709667
889,0.41394057869911194,0.6502992536606533,0.4153028726577759,0.2104700356721878,0.1839676797389984,0.00898200087249279,0.01188312191516161,0.4322089359551877,0.8919850961407064,0.35484954478310693
1016,0.40596070885658264,0.6263196902852209,0.434483140707016,0.21249878406524658,0.19194956123828888,0.01882176287472248,0.011213055811822414,0.35306312762151776,0.8493855426111103,0.2177991896590692
1143,0.3679690957069397,0.6024612441233226,0.3877352178096771,0.19722284376621246,0.17218416929244995,0.00757360365241766,0.010754603892564774,0.43102939106521315,0.8923658814354262,0.3466553888995067
1270,0.3023938238620758,0.5800776465566128,0.3562416732311249,0.18772076070308685,0.1518019139766693,0.007304702419787645,0.009414286352694035,0.48265672154454936,0.918090755562293,0.4610060491307846
1397,0.27385324239730835,0.5649179453651111,0.39816123247146606,0.20913706719875336,0.16754452884197235,0.011410966515541077,0.010068650357425213,0.47524975011919013,0.8988229725231033,0.4651899067278203
1524,0.32320788502693176,0.551323754463222,0.38819342851638794,0.20199449360370636,0.15979909896850586,0.010568025521934032,0.01583183743059635,0.44214976484342405,0.9176473044208324,0.36284851948948604
