Iter,Train,Val_G,Val_L,Loss_Class,Loss_Box_Reg,Loss_Objectness,Loss_RPN_Box_Reg,AP50:95,AP50,AP75
1,1.6462782621383667,1.4604467562266759,1.4604467153549194,0.6400659680366516,0.0021897591650485992,0.6977626085281372,0.12042848020792007,0.0,0.0,0.0
127,0.737751841545105,1.075544711947441,0.6906426548957825,0.3216060996055603,0.2140018492937088,0.1281708925962448,0.026863865554332733,0.08514924758504437,0.21413578731050745,0.05038241097844446
254,0.786540150642395,0.9525657162779854,0.7066076397895813,0.36259791254997253,0.26535341143608093,0.061100106686353683,0.0175563283264637,0.23799473384832673,0.5213779726416667,0.16498721324787594
381,0.7195409536361694,0.8604575216770172,0.5841329097747803,0.2851177453994751,0.23727062344551086,0.04540577903389931,0.01633879356086254,0.28081077425761014,0.6567104216058641,0.1894534248884478
508,0.5813564658164978,0.7850424349308014,0.48338204622268677,0.25315043330192566,0.19574007391929626,0.01964663527905941,0.01484500989317894,0.371611863000101,0.7899764566438795,0.2989031218408085
635,0.5963081121444702,0.7289722104867299,0.44862109422683716,0.22056253254413605,0.19565072655677795,0.01887379214167595,0.013534042984247208,0.3896447921973031,0.816715343330324,0.30371612680790466
762,0.5294278860092163,0.6917531854644113,0.468438982963562,0.258432000875473,0.18095269799232483,0.014103391207754612,0.014950966462492943,0.42044476246068724,0.8345107579565554,0.37373252410779134
889,0.48902806639671326,0.6549252961629204,0.3971300721168518,0.20631088316440582,0.17018577456474304,0.00943304318934679,0.011200359091162682,0.4471874307715239,0.8683377747601341,0.4058016593866769
1016,0.5494462251663208,0.6281229737022567,0.41370439529418945,0.22111202776432037,0.16720670461654663,0.013083424419164658,0.012302225455641747,0.45397711609398167,0.8764473303035418,0.4165327306182517
1143,0.4818423390388489,0.6038664313086441,0.38555750250816345,0.20101270079612732,0.16153278946876526,0.009719080291688442,0.013292979449033737,0.46661379647689716,0.8925355093570582,0.436184752486333
